"","Bin.8.02","Bin.8.18","Bin.9.26","Bin.9.70","Bin.9.94","Bin.7.10","Bin.7.94","Bin.7.70","Bin.7.02","Bin.7.06","Bin.7.46","Bin.0.38","Bin.9.46","Bin.6.90","Bin.8.90","Bin.9.18","Bin.9.34","Bin.9.42","Bin.9.50","Bin.9.22","Bin.0.46","Bin.0.50","Bin.0.30","Bin.0.42","Bin.0.34","Bin.0.22","Bin.0.26","Bin.6.82","Bin.7.78","Bin.8.46","Bin.8.34","Bin.8.98","Bin.7.74","Bin.8.06","Bin.8.10","Bin.8.50","Bin.8.70","Bin.8.74","Bin.8.62","Bin.8.78","Bin.8.14","Bin.8.30","Bin.8.58","Bin.8.66","Bin.8.26","Bin.8.38","Bin.8.42","Bin.6.86","Bin.7.50","Bin.6.58","Bin.6.62","Bin.6.54","Bin.6.34","Bin.6.42","Bin.8.82","Bin.9.14","Bin.8.86","Bin.7.14","Bin.8.54","Bin.9.58","Bin.9.62","Bin.9.66","Bin.9.74","Bin.9.82","Bin.9.86","Bin.9.98","Bin.9.54","Bin.9.90","Bin.9.78","Bin.6.98","Bin.6.66","Bin.6.94","Bin.6.74","Bin.6.78","Bin.6.70","Bin.9.10","Bin.9.06","Bin.9.30","Bin.8.94","Bin.9.02","Bin.0.66","Bin.0.70","Bin.0.74","Bin.9.38","Bin.0.54","Bin.0.58","Bin.0.62","Bin.7.18","Bin.7.98","Bin.7.22","Bin.7.26","Bin.7.38","Bin.7.42","Bin.7.34","Bin.7.54","Bin.7.82","Bin.7.66","Bin.7.86","Bin.7.58","Bin.7.62","Bin.7.30","Bin.3.04","Bin.3.06","Bin.4.04","Bin.4.06","Bin.6.30","Bin.6.38","Bin.6.50","Bin.6.46","Bin.2.74","Bin.3.30","Bin.2.18","Bin.2.34","Bin.3.02","Bin.3.26","Bin.2.54","Bin.2.70","Bin.2.66","Bin.2.58","Bin.3.98","Bin.1.22","Bin.1.26","Bin.4.02","Bin.2.86","Bin.2.90","Bin.2.78","Bin.2.82","Bin.2.94","Bin.2.46","Bin.2.50","Bin.3.18","Bin.3.34","Bin.2.62","Bin.3.14","Bin.3.58","Bin.4.38","Bin.3.94","Bin.3.54","Bin.3.70","Bin.1.34","Bin.3.86","Bin.3.90","Bin.3.38","Bin.3.46","Bin.3.50","Bin.3.78","Bin.3.82","Bin.3.22","Bin.3.42","Bin.2.14","Bin.2.38","Bin.2.42","Bin.1.30","Bin.2.26","Bin.4.18","Bin.3.62","Bin.3.66","Bin.1.18","Bin.2.22","Bin.1.46","Bin.2.30","Bin.3.74","Bin.4.14","Bin.1.94","Bin.2.10","Bin.1.90","Bin.4.10","Bin.4.30","Bin.4.22","Bin.4.34","Bin.4.26","Bin.1.14","Bin.7.90","Bin.2.02","Bin.2.06","Bin.3.10","Bin.1.10","Bin.2.98","Bin.1.78","Bin.1.82","Bin.1.86","Bin.1.98","Bin.1.38","Bin.1.62","Bin.1.66","Bin.1.58","Bin.1.70","Bin.1.74","Bin.1.54","Bin.1.06","Bin.1.50","Bin.1.42","Bin.0.94","Bin.0.98","Bin.1.02","Bin.0.86","Bin.0.90","Bin.0.78","Bin.0.82","Bin.8.22"
"Bin.1.70",0.94369,0.28912,0.55858,0.16902,0.61158,0.79772,0.73851,0.97037,0.51112,0.91352,0.66485,0.98108,0.91697,0.8455,0.063787,0.55877,0.59857,0.95955,0.5257,0.30828,0.45191,0.23974,0.086709,0.12958,0.56514,0.38236,0.091168,0.0076169,0.090202,0.077696,0.0013263,0.0012834,0.19145,0.6539,0.68672,0.15266,0.60899,0.65343,0.24479,0.010397,0.0010169,3.1866e-05,0.0030815,0.00043352,1.4633e-05,8.984e-05,0.00057906,0.072875,0.014153,0.017635,0.020524,0.01125,0.0029211,0.0026559,0.01044,0.0070826,0.20248,0.45937,0.062735,0.10728,0.33746,0.51339,0.02979,0.058746,0.16454,0.10608,0.57064,0.35821,0.4978,0.080883,0.020941,0.025791,0.05155,0.046471,0.062041,0.082732,0.2591,0.30373,0.70338,0.29224,0.83595,0.68018,0.43374,0.16178,0.93086,0.72693,0.70198,0.061472,0.19191,2.0934e-05,0.010628,0.048437,0.07041,0.12493,4.8148e-07,6.3799e-07,2.802e-07,1.0804e-06,8.1583e-07,1.3293e-05,8.6417e-07,0.59435,0.65907,0.90261,0.64248,0.048471,0.07021,0.06676,0.10847,0.96613,0.92604,0.57306,0.018077,0.80147,0.88839,0.0016321,0.00030097,0.024428,0.009381,0.00065956,0.15091,0.096154,0.098357,0.039609,0.84424,0.0162,0.21736,0.0079351,0.82786,0.7842,0.73514,0.24748,0.28175,0.25207,0.41473,0.80288,0.15241,0.25037,0.073586,0.067561,0.0084213,0.042721,0.043663,0.32249,0.14309,0.085891,0.14168,0.19377,0.41586,0.0034376,0.021788,0.35819,0.13905,0.15216,0.751,0.75948,0.78102,0.071375,0.0012502,3.0611e-06,0.00035676,0.0063397,0.026361,0.00012847,1.482e-09,6.8836e-05,0.023084,0.061761,0.02579,0.12411,0.013184,0.29708,0.27137,9.3676e-07,1.2076e-07,0.084144,0.010368,8.3102e-07,9.3703e-14,3.0766e-11,8.8818e-16,2.1192e-12,2.213e-08,0,1.3323e-15,6.2172e-15,NA,0,8.2826e-08,7.2287e-11,2.8858e-09,4.6185e-14,0,0,1.4211e-14,6.6569e-13,0,2.6734e-12,3.5527e-15,0.00015406
"Bin.1.74",0.95804,0.23542,0.73577,0.33888,0.38208,0.93757,0.80443,0.92049,0.92165,0.88534,0.36241,0.79889,0.70318,0.65818,0.069453,0.26659,0.37873,0.71077,0.33865,0.34737,0.57808,0.4598,0.049952,0.096189,0.46856,0.39731,0.073961,0.047645,0.19391,0.11367,0.0089325,0.0032347,0.26179,0.85196,0.88636,0.41019,0.80172,0.71329,0.45653,0.15854,0.010817,0.00074424,0.024071,0.010838,0.00046731,0.0013725,0.0097384,0.18764,0.019095,0.023844,0.02604,0.01445,0.0045772,0.0046626,0.0041322,0.003153,0.10011,0.75154,0.067375,0.044109,0.12242,0.41842,0.025432,0.056269,0.09784,0.10064,0.42894,0.18996,0.8992,0.10722,0.030643,0.04583,0.060421,0.062603,0.074939,0.069944,0.21128,0.27811,0.57559,0.22867,0.79891,0.63949,0.46693,0.12124,0.99334,0.78521,0.81881,0.10571,0.31784,2.5463e-05,0.0024514,0.032998,0.060865,0.11855,1.5158e-05,2.2445e-05,1.1474e-05,2.8291e-05,2.3098e-05,0.00012673,3.344e-06,0.77933,0.81443,0.91101,0.82667,0.05402,0.078268,0.067899,0.098036,0.58287,0.55593,0.50586,0.02011,0.96632,0.51418,0.045274,0.022981,0.14329,0.13571,0.0080423,0.070743,0.017489,0.071438,0.039953,0.96017,0.021872,0.15025,0.0013353,0.11061,0.20601,0.6352,0.50984,0.82643,0.75431,0.81,0.87561,0.45067,0.11526,0.040784,0.030568,0.0009374,0.016876,0.013397,0.084587,0.038014,0.011994,0.031548,0.10039,0.15114,7.92e-05,0.0040911,0.08815,0.072717,0.18554,0.57008,0.70967,0.80025,0.06256,0.0014559,1.6424e-07,0.0003018,0.0015188,0.015106,0.00027703,1.8323e-08,2.9343e-05,0.016202,0.072821,0.03497,0.14098,0.018422,0.29333,0.42193,3.0355e-06,1.3618e-06,0.045935,0.0070235,5.1141e-05,4.4584e-12,4.2557e-09,1.4169e-11,6.5988e-10,4.2748e-07,2.7978e-14,2.6503e-12,9.015e-13,0,NA,1.2391e-08,9.1913e-12,3.0953e-13,3.3771e-12,1.072e-10,3.5882e-13,9.4023e-12,1.4491e-08,4.42e-12,1.5325e-08,2.5336e-09,0.00090248
"Bin.1.54",0.57029,0.71268,3.2205e-05,0.09594,0.25376,0.37214,0.32396,0.92235,0.028789,0.33066,0.94875,0.89806,0.91815,0.37043,0.99744,0.54202,0.071607,0.21018,0.70181,0.67785,0.15237,0.75855,0.11064,0.15007,0.27352,0.12602,0.05488,0.079536,0.14737,0.00083727,0.12999,0.3052,0.19207,0.81814,0.49595,0.35407,0.71465,0.92979,0.77615,0.66393,0.059591,0.093991,0.17447,0.13763,0.0491,0.01994,0.077992,0.13213,0.093547,0.04246,0.038234,0.035444,0.014927,0.011841,0.0046697,0.009795,0.080013,0.24477,0.15964,0.017222,0.53189,0.046588,0.24084,0.0085204,0.028773,0.51424,0.8529,0.59699,0.67525,0.60335,0.025355,0.033922,0.06064,0.060327,0.063613,0.031858,0.09609,6.9305e-06,0.27874,0.092893,0.36979,0.32543,0.19859,0.028227,0.64502,0.81239,0.91146,0.12486,0.25384,0.027594,0.15261,0.11625,0.14014,0.31033,0.014938,0.022018,0.019847,0.026368,0.011295,0.032238,0.0019009,0.71927,0.73482,0.52745,0.72461,0.19726,0.24214,0.2537,0.30527,0.96203,0.45939,0.85682,0.17779,0.91052,0.99498,0.12461,0.094574,0.43197,0.42145,0.35021,0.088549,0.074907,0.067782,0.0068117,0.56327,0.079592,0.038119,0.00034374,0.52119,0.24448,0.73138,0.81761,0.972,0.5114,0.1902,0.63742,0.84352,0.0025168,0.0039032,0.0013381,2.3203e-05,0.0011295,0.0076977,0.13727,0.0091104,0.0070451,2.4724e-06,0.29321,0.74351,0.010953,0.046389,0.23041,0.0050076,0.10322,0.48813,0.11491,0.30626,0.10392,0.00016014,0.00010453,0.011911,0.02582,0.093574,0.003415,0.00028412,0.0016061,0.06474,0.11174,1.7789e-06,0.0030123,0.022095,0.26278,0.25402,0.00015136,0.00090005,0.060328,0.12217,0.0079405,5.4835e-09,4.2475e-08,7.9816e-07,1.6663e-06,4.6491e-06,2.1335e-07,1.4513e-06,6.8383e-11,8.2826e-08,1.2391e-08,NA,0.00021121,2.3475e-06,3.0691e-06,0.00038855,0.00016805,0.00016891,0.0003394,0.00017354,0.0009637,0.00024361,0.15368
"Bin.1.06",0.85098,0.29507,0.07287,0.25814,0.51336,0.28397,0.52655,0.83863,0.98603,0.53101,0.33166,0.46052,0.54036,0.69717,0.0030163,0.9029,0.73045,0.1765,0.45832,0.055569,0.058959,0.45736,0.091696,0.058223,0.17115,0.052091,0.0161,0.080964,0.54569,0.21642,0.0088384,8.9556e-05,0.50657,0.81853,0.47439,0.69228,0.84837,0.87994,0.76991,0.046817,0.022376,0.0084517,0.051575,0.015833,0.0029941,0.024965,0.032289,0.21728,0.049056,0.058957,0.075383,0.049089,0.012904,0.011988,0.0087806,0.0046657,0.1121,0.15166,0.021341,0.38383,0.25204,0.4898,0.097393,0.21764,0.41659,0.047111,0.89497,0.19473,0.67199,0.16676,0.16772,0.24397,0.26155,0.26859,0.30157,0.41031,0.77456,0.67336,0.7941,0.83805,0.74728,0.81358,0.90427,0.80624,0.46435,0.36281,0.53039,0.081655,0.35583,0.00040154,0.018812,0.027236,0.11842,0.13974,1.4103e-05,2.0278e-05,5.7138e-06,1.8974e-05,2.9433e-05,0.00010886,5.6122e-05,0.36092,0.37001,0.43223,0.35578,0.028297,0.027742,0.027253,0.031353,0.50464,0.61388,0.51053,0.16884,0.8223,0.2753,0.32557,0.23574,0.66083,0.27262,0.00068547,0.010142,0.019604,0.97442,0.012758,0.42769,0.063362,0.20797,0.02943,0.019554,0.041681,0.23681,0.68696,0.51389,0.85302,0.74668,0.83891,0.52976,0.11107,0.15024,0.0076711,0.012575,0.047187,0.017164,0.01234,0.01933,0.12003,0.23031,0.0038371,0.0027832,6.4274e-06,9.5939e-05,0.0010849,0.03588,0.12069,0.42387,0.20239,0.36966,0.0011334,0.0011626,3.7717e-08,0.00025695,0.0011471,0.033993,0.0012256,8.8046e-07,2.7896e-05,0.22223,0.39024,0.26458,0.6098,0.079406,0.0099482,0.084571,0.00025073,0.00041745,0.065929,3.3132e-05,0.00061876,1.6511e-07,1.7705e-05,1.5194e-08,2.3374e-07,6.3041e-07,2.069e-10,1.7578e-08,6.5339e-08,7.2287e-11,9.1913e-12,0.00021121,NA,4.0656e-13,8.0629e-12,3.3003e-09,7.7154e-12,1.3062e-11,3.5715e-08,2.6018e-10,9.4841e-07,4.7745e-08,0.0013844
"Bin.1.50",0.92716,0.40481,0.72711,0.32655,0.24635,0.79636,0.53381,0.87337,0.87094,0.9038,0.2474,0.70444,0.63779,0.39678,0.18019,0.82398,0.80355,0.55704,0.9057,0.71071,0.30884,0.63062,0.11923,0.17503,0.14098,0.18064,0.036076,0.36535,0.72695,0.2171,0.082788,0.039349,0.73294,0.76863,0.54877,0.79003,0.77633,0.83742,0.42167,0.18745,0.062277,0.012287,0.079443,0.025206,0.0076591,0.016028,0.051727,0.15889,0.010209,0.057119,0.063331,0.056154,0.017298,0.018891,0.0048235,0.0032047,0.071216,0.22958,0.027296,0.25832,0.31465,0.61565,0.043181,0.22339,0.29182,0.046172,0.64132,0.34435,0.38117,0.22732,0.093123,0.21513,0.16281,0.17937,0.16451,0.19587,0.30858,0.53572,0.79411,0.41809,0.93661,0.84982,0.65922,0.42852,0.63123,0.45196,0.60773,0.10412,0.88398,0.00057078,0.013186,0.05554,0.32898,0.28127,9.7877e-05,0.0001806,2.3392e-05,0.00011009,9.551e-05,0.00058849,6.0598e-05,0.23209,0.22897,0.5873,0.39816,0.047361,0.070416,0.07512,0.090769,0.82182,0.22694,0.79066,0.23363,0.89659,0.13675,0.29567,0.31775,0.31967,0.3248,0.011607,0.0029198,0.0081726,0.17849,0.021212,0.54797,0.21649,0.34137,0.036974,0.0067427,0.055479,0.15907,0.79766,0.95896,0.7786,0.21661,0.31846,0.66615,0.00088959,0.00096249,2.8891e-05,1.6855e-06,0.00011152,0.00026914,3.2177e-05,2.5339e-05,0.00016457,0.001116,0.0029729,9.1022e-05,1.0271e-06,4.3994e-06,0.00055315,0.0030369,0.069597,0.031487,0.86602,0.70879,0.0012849,0.00018714,5.7732e-15,5.1081e-05,2.7914e-07,0.00028141,0.00054792,4.9379e-07,4.9701e-06,0.0094978,0.036921,0.014569,0.021614,0.00087633,0.0082442,0.13434,0.0003191,0.001202,0.14652,0.0013576,0.017197,4.2803e-07,5.4023e-05,1.1798e-05,9.1409e-06,6.5317e-06,4.1619e-09,1.3135e-07,4.472e-08,2.8858e-09,3.0953e-13,2.3475e-06,4.0656e-13,NA,6.9855e-13,9.1366e-07,4.9168e-09,3.3301e-08,2.5392e-06,1.3152e-07,0.00016442,2.8049e-05,0.0098645
"Bin.1.42",0.43125,0.81432,0.66741,0.17397,0.92946,0.82357,0.26942,0.37276,0.28277,0.79298,0.73393,0.64583,0.82393,0.75205,0.23811,0.99402,0.95907,0.39862,0.82719,0.32043,0.091677,0.15383,0.064432,0.062806,0.17044,0.047132,0.0091728,0.039697,0.087801,0.3247,0.046846,0.059236,0.32446,0.76575,0.66419,0.71534,0.45752,0.60623,0.40044,0.019698,0.0084422,0.0045027,0.023491,0.0042615,0.0010219,0.0031491,0.0095737,0.077973,0.019053,0.029209,0.030159,0.038655,0.0086799,0.0062808,0.013668,0.011683,0.17306,0.093693,0.0021562,0.37838,0.48008,0.93815,0.068576,0.2532,0.44584,0.22324,0.98492,0.52257,0.91734,0.86157,0.063453,0.22694,0.16579,0.15208,0.16178,0.21772,0.34113,0.54653,0.8938,0.5259,0.80024,0.90287,0.75702,0.59215,0.56431,0.352,0.44317,0.027793,0.27424,0.00044117,0.064293,0.35252,0.74792,0.96546,9.1898e-07,1.6928e-06,3.3619e-07,1.3417e-06,1.9085e-06,1.4689e-05,0.00026878,0.010229,0.0096749,0.097876,0.045055,0.020066,0.027335,0.028294,0.047047,0.42919,0.95787,0.82631,0.20643,0.6062,0.44889,0.0015723,0.00057732,0.019327,0.0013726,8.3967e-05,0.0010614,0.091823,0.51003,0.040347,0.76278,0.097656,0.29503,0.31532,0.34961,0.6691,0.98306,0.54398,0.24388,0.15202,0.60134,0.84818,0.99601,0.00042571,0.000107,5.1535e-05,3.667e-05,6.3621e-05,9.7653e-05,0.00054606,5.037e-05,0.0080663,0.0057166,0.012969,0.0019157,3.6162e-05,6.281e-05,0.0042486,0.010022,0.0058967,0.0488,0.38295,0.61303,1.0342e-05,3.0537e-08,1.7764e-15,9.7166e-09,1.5085e-06,0.00095434,4.0531e-05,1.8522e-08,5.3263e-06,0.033215,0.073257,0.010493,0.053411,0.0017063,0.012621,0.13365,7.8923e-05,0.00011864,0.096234,0.045589,0.00097663,2.1688e-08,7.422e-07,1.1369e-08,3.5779e-07,3.4356e-07,0,1.4668e-10,4.547e-10,4.6185e-14,3.3771e-12,3.0691e-06,8.0629e-12,6.9855e-13,NA,2.1316e-14,2.2204e-16,1.2057e-13,1.6674e-10,2.2522e-12,1.989e-08,2.1399e-10,0.019859
"Bin.0.94",0.89742,0.53469,0.205,0.17101,0.96086,0.70355,0.40139,0.88699,0.14244,0.4438,0.3421,0.93047,0.91545,0.79342,0.030006,0.4166,0.59078,0.18211,0.58045,0.062377,0.033779,0.050395,0.16125,0.09824,0.4402,0.10919,0.049836,0.00056508,0.016659,0.062853,0.00023143,0.0014006,0.26512,0.17693,0.22871,0.12676,0.077616,0.064212,0.072533,0.00014358,1.6777e-06,1.3952e-07,6.1795e-05,2.3615e-06,4.8422e-08,5.7715e-06,4.3537e-06,0.13271,0.088705,0.067822,0.081008,0.069057,0.021364,0.016513,0.11337,0.057489,0.71498,0.26377,0.0079819,0.89533,0.97004,0.86878,0.09693,0.17846,0.66401,0.15036,0.84058,0.94245,0.29667,0.33901,0.11382,0.16334,0.29284,0.22056,0.28873,0.39131,0.69458,0.9852,0.52691,0.94754,0.57354,0.62624,0.92692,0.9646,0.44616,0.30729,0.28018,0.075327,0.29595,0.00018287,0.13687,0.24425,0.33363,0.42197,2.3956e-11,2.9664e-11,5.294e-12,6.0879e-11,4.221e-10,2.9684e-08,6.8784e-06,0.040215,0.052816,0.083372,0.040564,0.048109,0.068933,0.081577,0.13632,0.42152,0.55518,0.68049,0.051379,0.37082,0.67185,2.1976e-05,2.7514e-06,0.00065369,0.00040406,1.1618e-08,0.11622,0.43,0.631,0.12169,0.51817,0.12618,0.84007,0.27373,0.41936,0.39527,0.15539,0.05771,0.040414,0.026367,0.15276,0.25352,0.14242,0.13563,0.043615,0.044002,0.026476,0.029027,0.096555,0.24873,0.097959,0.2757,0.48171,0.19364,0.26794,0.0075718,0.045694,0.48082,0.19433,0.055395,0.5452,0.94967,0.86497,0.0087971,0.00056553,6.5853e-06,2.0179e-05,0.0016573,0.021506,0.00024537,4.6852e-09,0.0012681,0.057893,0.085662,0.040618,0.17341,0.0043314,0.058369,0.060438,3.9248e-05,9.9697e-06,0.081945,0.030881,1.6874e-05,1.6087e-07,3.8441e-07,5.1532e-11,3.4237e-08,7.836e-07,6.1995e-13,5.0805e-11,6.1277e-09,0,1.072e-10,0.00038855,3.3003e-09,9.1366e-07,2.1316e-14,NA,0,0,0,0,1.1102e-15,0,0.00045371
"Bin.0.98",0.86614,0.57596,0.2009,0.12213,0.94024,0.90186,0.1856,0.36453,0.4947,0.84258,0.58358,0.64975,0.79347,0.71366,0.020807,0.60789,0.44827,0.20984,0.66918,0.091586,0.028934,0.032539,0.05154,0.02164,0.30533,0.085971,0.04098,0.0017321,0.045656,0.13874,0.0043045,0.0015985,0.34097,0.44453,0.61389,0.13819,0.084988,0.08305,0.042789,0.0010689,8.1765e-05,1.2104e-05,0.00015753,2.1948e-05,8.1338e-07,3.1583e-05,2.8398e-05,0.17765,0.051437,0.069273,0.082852,0.072035,0.015763,0.014902,0.070452,0.031796,0.52561,0.3863,0.016578,0.73967,0.93005,0.85243,0.14719,0.17907,0.53025,0.13021,0.97132,0.74507,0.27572,0.68084,0.11633,0.24739,0.27728,0.2408,0.26388,0.39068,0.66693,0.99039,0.57465,0.90866,0.52026,0.56817,0.98611,0.87133,0.38998,0.20809,0.22959,0.063795,0.11894,3.5341e-05,0.055719,0.1342,0.24179,0.39468,3.6298e-09,6.6251e-09,1.9116e-10,4.2135e-09,3.096e-08,7.2702e-07,2.9165e-05,0.012888,0.020247,0.035735,0.014906,0.031402,0.04089,0.04815,0.087351,0.6767,0.8634,0.43294,0.031588,0.23913,0.91008,0.00046807,6.0891e-05,0.0071353,0.0079242,1.5025e-06,0.019919,0.13619,0.67361,0.29415,0.14559,0.11553,0.90377,0.17761,0.83314,0.6411,0.12896,0.12586,0.14572,0.028993,0.37399,0.30351,0.27472,0.095642,0.042326,0.058495,0.0086819,0.010818,0.025516,0.083074,0.028816,0.183,0.29089,0.24533,0.10705,0.00072977,0.025044,0.27308,0.32064,0.12374,0.50074,0.78102,0.36945,0.010999,0.00032999,1.1049e-06,7.0997e-07,0.00051579,0.015951,0.0020493,6.5468e-08,0.0096277,0.039904,0.059485,0.098159,0.16954,0.0062313,0.20572,0.23166,0.00050913,3.3813e-05,0.15152,0.010566,5.9751e-05,1.0349e-06,6.049e-06,5.6189e-10,7.5915e-07,4.2192e-05,8.3178e-13,6.1613e-09,9.2274e-09,0,3.5882e-13,0.00016805,7.7154e-12,4.9168e-09,2.2204e-16,0,NA,0,2.2204e-15,0,4.2188e-15,0,0.0016537
"Bin.1.02",0.70301,0.56052,0.23099,0.17311,0.90608,0.94977,0.22877,0.26009,0.39704,0.5378,0.51513,0.34108,0.72738,0.61413,0.022209,0.45641,0.52818,0.19544,0.43986,0.065402,0.0084885,0.0062227,0.012789,0.0069008,0.11065,0.031216,0.012857,0.00076677,0.038173,0.14149,0.025495,0.0053898,0.69928,0.63586,0.5822,0.022606,0.12199,0.046662,0.032041,5.4999e-05,0.00019227,1.653e-05,4.8245e-05,7.1251e-06,1.0494e-06,0.00022259,5.1445e-06,0.3121,0.18394,0.087063,0.11546,0.081191,0.015988,0.016062,0.19733,0.066042,0.68218,0.6213,0.069836,0.66937,0.90028,0.62752,0.26982,0.20142,0.56028,0.25521,0.83266,0.64561,0.25591,0.85871,0.24153,0.46296,0.53457,0.47442,0.45917,0.78927,0.93208,0.97756,0.38477,0.74654,0.26167,0.29859,0.65702,0.91714,0.16995,0.081616,0.078236,0.15668,0.13711,0.00017993,0.14574,0.17205,0.36679,0.45994,3.0593e-07,6.2861e-07,7.8329e-09,1.6259e-07,2.2321e-06,6.764e-05,3.9911e-05,0.0038921,0.0045119,0.0056413,0.0020918,0.011246,0.01537,0.020988,0.03876,0.25095,0.54025,0.37287,0.027496,0.41179,0.77568,6.362e-05,2.9803e-05,0.0019916,0.012555,1.1249e-05,0.10125,0.32642,0.94716,0.42954,0.098224,0.34409,0.57317,0.31931,0.85897,0.38914,0.027259,0.047269,0.13448,0.0040047,0.17252,0.17231,0.26154,0.16893,0.15736,0.14463,0.036314,0.020293,0.068331,0.1606,0.034655,0.44026,0.60916,0.44634,0.21179,0.0032172,0.13249,0.58101,0.42577,0.13017,0.70013,0.53403,0.14513,0.039455,0.0025187,1.4617e-05,4.9468e-06,0.0066527,0.10816,0.0016243,9.1124e-07,0.018236,0.16171,0.11398,0.14274,0.30725,0.012419,0.22569,0.3678,0.011602,0.0010443,0.30584,0.013832,0.00018925,5.681e-06,4.7119e-05,3.2607e-09,1.3839e-05,0.00030097,2.9204e-10,1.793e-07,7.8657e-08,1.4211e-14,9.4023e-12,0.00016891,1.3062e-11,3.3301e-08,1.2057e-13,0,0,NA,2.3803e-13,8.4377e-14,0,0,0.0083071
"Bin.0.86",0.62535,0.19889,0.11558,0.19688,0.79775,0.92921,0.28878,0.75406,0.30811,0.66199,0.73671,0.7766,0.71011,0.2853,0.13076,0.74792,0.76007,0.21067,0.73068,0.42442,0.072017,0.27778,0.3639,0.18239,0.39206,0.11941,0.055708,0.001182,0.046639,0.014978,0.0028055,0.0085886,0.717,0.075793,0.13701,0.097651,0.11684,0.1203,0.17305,5.4606e-05,3.8739e-06,1.0011e-06,0.0002809,7.3841e-06,1.1656e-07,1.2043e-05,4.1437e-06,0.098714,0.086961,0.014254,0.018884,0.013202,0.0033222,0.0026184,0.13334,0.059359,0.64613,0.56234,0.019143,0.85599,0.85467,0.93144,0.036299,0.23721,0.76143,0.17468,0.83491,0.71951,0.27244,0.065007,0.018355,0.019829,0.07376,0.043432,0.061123,0.14346,0.207,0.74566,0.899,0.43523,0.73448,0.70096,0.34882,0.6185,0.97933,0.87927,0.76943,0.31726,0.31164,0.00018781,0.074585,0.11721,0.21752,0.22731,6.0554e-12,2.162e-11,6.6214e-13,1.2522e-11,5.0071e-12,1.1896e-08,1.5545e-06,0.19844,0.16444,0.28193,0.14573,0.060524,0.088847,0.11506,0.15914,0.34187,0.65356,0.25755,0.054347,0.88628,0.31629,0.00063536,0.00095674,0.0049554,0.020589,4.2027e-08,0.060478,0.047703,0.23291,0.08849,0.74812,0.21931,0.84017,0.16834,0.72639,0.94644,0.42496,0.19299,0.3538,0.17248,0.47983,0.40697,0.32794,0.23131,0.146,0.032009,0.045882,0.040502,0.16757,0.41989,0.19905,0.22391,0.64714,0.15181,0.25368,0.0053116,0.014379,0.36674,0.0083933,0.059073,0.87577,0.98487,0.9829,0.0069403,0.00016466,5.7838e-05,0.00043536,0.018913,0.090916,0.00017472,4.9671e-09,0.0012369,0.07762,0.21582,0.077065,0.20599,0.044133,0.0072764,0.075472,1.1458e-05,5.3956e-05,0.044683,0.0046741,7.8341e-06,3.3081e-08,6.3536e-08,8.2319e-11,3.499e-09,3.3266e-07,3.3098e-12,1.0516e-12,1.559e-11,6.6569e-13,1.4491e-08,0.0003394,3.5715e-08,2.5392e-06,1.6674e-10,0,2.2204e-15,2.3803e-13,NA,0,3.2179e-12,0,0.00011379
"Bin.0.90",0.85404,0.26103,0.071874,0.13069,0.79968,0.82831,0.26963,0.87425,0.59797,0.93496,0.97316,0.49369,0.7392,0.43969,0.065272,0.76122,0.93476,0.28779,0.87919,0.20514,0.16438,0.4506,0.49264,0.30068,0.68366,0.31813,0.11142,0.0035126,0.11485,0.045295,0.0017575,0.0018386,0.49753,0.17203,0.33228,0.32129,0.34342,0.53766,0.27563,0.0022498,0.00012174,2.2619e-05,0.0027702,0.00011901,5.2094e-06,7.1184e-05,0.00022688,0.072722,0.036912,0.011272,0.013831,0.010397,0.0031065,0.0025246,0.041725,0.024085,0.39822,0.48606,0.0087086,0.69557,0.72636,0.96593,0.032878,0.25338,0.7245,0.16922,0.96815,0.75118,0.35552,0.068359,0.012073,0.01566,0.038,0.02584,0.03954,0.079001,0.14249,0.77778,0.70389,0.31639,0.57203,0.51357,0.27638,0.40798,0.86092,0.96017,0.96475,0.19025,0.18079,8.8939e-05,0.030576,0.06549,0.11462,0.18744,1.1147e-10,3.783e-10,6.353e-11,5.1874e-10,1.3404e-10,1.6402e-08,2.0022e-06,0.35475,0.31205,0.51391,0.29924,0.081125,0.11721,0.13233,0.18511,0.83751,0.90869,0.2305,0.073079,0.99197,0.89621,0.0047058,0.0034009,0.021519,0.027198,9.1577e-07,0.021515,0.022031,0.16748,0.051021,0.84822,0.071571,0.43136,0.046126,0.80933,0.62074,0.82625,0.32317,0.47807,0.39643,0.58054,0.48733,0.26845,0.23033,0.089837,0.021971,0.025299,0.039941,0.083257,0.22185,0.16984,0.12111,0.42568,0.12641,0.12416,0.00063037,0.0020125,0.1533,0.019824,0.076045,0.81731,0.80661,0.89065,0.0036666,9.1761e-05,3.2309e-06,4.9334e-05,0.0058142,0.033106,0.00041774,1.4746e-09,0.00045023,0.037971,0.18475,0.1255,0.30738,0.047885,0.021859,0.077626,2.4312e-06,1.4874e-05,0.028101,0.0082826,5.1947e-06,1.533e-08,5.7961e-08,7.3124e-12,4.6468e-10,6.617e-08,8.8818e-16,1.6875e-14,2.1148e-12,0,4.42e-12,0.00017354,2.6018e-10,1.3152e-07,2.2522e-12,0,0,8.4377e-14,0,NA,3.5788e-11,8.8818e-16,0.00020704
